Algorithm: Prim's MST
30038 22352 12
22352 35680 4
35680 17328 5
17328 4326 12
4326 4873 1
4873 16772 8
4873 16605 10
40132 292 12
292 7020 1
292 36693 5
15899 43394 13
43394 4913 4
4913 23397 8
4913 43436 8
16605 21795 13
21795 8051 2
25323 2418 13
2418 47435 14
47435 2636 3
2636 5528 1
5528 35836 3
2636 3011 5
3011 38193 5
38193 34362 4
2636 23214 6
23214 46680 2
23214 35118 4
34362 4530 6
4530 3923 2
2636 18047 7
34362 30380 9
30380 17921 7
3011 15191 10
17921 7176 10
3011 35335 14
7774 31635 14
31635 15985 9
15985 4802 6
15985 15982 8
15982 15946 8
15946 13942 2
13942 43624 3
13942 25379 4
13942 37371 4
43624 45387 7
8574 27345 14
27345 36982 2
36982 567 3
567 723 4
36982 8087 5
8087 13016 10
13016 19023 5
19023 547 4
547 18298 12
18298 11433 11
11433 17713 11
17713 15063 1
15063 24218 4
17713 12925 6
12925 5907 4
5907 18946 1
5907 43553 2
5907 19807 5
19807 49431 4
17713 23249 6
17713 8163 7
8163 2628 1
2628 48998 2
48998 35931 2
48998 18623 6
18623 9341 2
9341 3397 2
3397 37205 1
18623 13906 4
3397 47171 5
47171 42976 1
47171 1296 2
1296 17935 1
17935 45422 4
9341 34240 5
13906 10405 5
10405 703 4
703 13639 1
13639 16293 4
16293 38742 1
17935 48167 5
42976 898 5
17935 1877 6
1877 1742 3
8163 33932 7
19807 31365 7
31365 7552 1
31365 45821 3
35931 5268 7
5268 29624 4
703 2843 8
17713 18575 8
17935 33862 8
33862 27319 1
33862 26706 5
27319 21132 7
21132 24160 3
24160 40804 2
40804 11736 3
11736 47338 1
24160 12836 4
12836 47881 3
47338 24965 4
47881 21723 4
40804 2734 7
27319 24860 8
37205 36747 8
13906 5521 9
5521 37279 3
7552 18922 10
16293 36815 10
36815 5852 1
36815 36157 10
1742 12690 11
1877 7760 11
7760 20803 2
7760 23614 2
20803 38900 8
5268 2908 11
24160 17357 11
17357 11324 3
24860 6614 11
6614 20496 7
20496 42184 4
42184 25704 1
42184 16782 7
16782 19290 1
19290 14205 4
16782 13401 7
13401 9905 9
5852 19396 12
19396 1279 5
1279 41147 2
1279 35546 5
1279 33529 8
19396 42080 10
42080 2814 7
2814 9749 8
9749 10988 7
10988 21242 3
21242 27809 4
27809 21259 3
21242 14551 10
14551 39310 3
14551 21685 11
21685 33300 3
19396 33583 11
33583 38299 5
21259 24274 11
24274 29409 3
1279 43081 12
13639 22675 12
22675 1170 6
1170 45594 8
45594 20182 8
20182 8697 8
1170 25185 10
1170 15222 11
15222 49985 2
15222 15922 3
15922 35939 11
35939 41678 6
41678 32522 2
32522 271 6
271 1372 11
1372 28022 3
1372 28085 3
17935 4928 12
4928 49918 9
21132 11979 12
11979 23978 4
22675 3805 12
3805 16988 7
3805 17443 8
17443 8166 2
17443 19757 8
3805 25975 9
25975 31441 2
16988 15255 10
15255 5077 9
17443 44365 10
44365 23189 3
5077 3968 11
3968 11503 9
11503 5434 10
5434 6221 3
6221 39428 5
6221 34115 7
34115 32873 2
39428 24631 7
8166 49783 11
49783 6343 7
6343 31289 10
34240 13502 12
13502 43496 2
13502 47971 11
47971 21697 5
21697 29689 4
47971 13199 7
29689 45339 11
43496 27961 11
27961 26900 5
45339 18256 12
45594 39364 12
39364 43677 3
43677 13809 5
13809 46233 3
39364 17011 7
43677 30076 8
30076 19792 5
30076 3078 7
3078 25155 2
3078 2084 5
2084 39812 6
39812 45369 8
13809 26754 9
45369 1680 9
1680 8143 4
8143 19841 10
45369 37129 10
37129 49776 8
49776 19771 7
37129 23360 11
1680 1560 12
1560 14508 7
25155 11691 12
11691 2952 1
2952 16631 2
11691 2853 2
2853 39707 3
39707 14429 5
16631 9127 7
9127 49484 4
9127 42401 6
2853 3385 10
3385 46478 2
46478 18224 9
18224 30578 1
18224 36950 1
18224 42387 2
18224 23646 3
18224 24190 3
30578 38319 4
38319 27537 2
27537 7998 1
38319 33448 5
33448 33422 1
18224 44457 6
23646 22589 6
22589 790 4
38319 23981 6
22589 4124 9
4124 13211 6
13211 4672 5
4124 24870 8
4124 957 9
957 8090 7
3385 5284 10
5284 33963 2
9127 1242 10
14429 20852 10
24190 23239 11
23239 6212 5
38319 24152 11
24152 1931 7
46478 28417 11
2952 37661 12
37661 1358 7
2952 38788 12
38788 8827 7
38788 36535 9
4672 10538 12
2843 22751 13
22751 22079 3
22079 12693 2
22751 15467 11
8143 21630 13
8166 3215 13
3215 20600 10
20600 48089 9
8697 1483 13
1483 14527 8
1483 17548 9
17548 17546 5
17546 27081 12
8697 24347 13
24347 435 3
435 158 10
158 7611 1
158 649 8
649 31715 2
7611 17041 9
649 1759 11
1759 4602 7
4602 37748 2
37748 35652 2
4602 5059 7
5059 15950 7
35652 40753 10
17041 9246 11
9246 26482 9
26482 32312 1
26482 24810 8
9246 28350 9
28350 20477 7
20477 47364 2
20477 41439 12
26482 5797 12
5797 16553 5
32312 5396 12
5396 4472 8
4472 2227 3
2227 34613 3
2227 36717 6
2227 996 9
9749 36902 13
12836 35876 13
15467 3806 13
15950 39636 13
15950 42289 13
17357 33835 13
18623 49187 13
49187 45260 6
49187 35582 7
49187 42338 8
42338 48624 4
48624 23632 9
42338 13391 10
13391 34502 4
21723 5664 13
23981 2948 13
26706 37329 13
36717 38652 13
38652 32901 1
39707 22441 13
43496 9765 13
9765 43190 11
9765 8399 12
44365 6921 13
6921 6362 12
6362 41841 3
41841 7764 5
41841 33748 5
33748 10404 4
33748 19173 7
10404 169 8
169 29924 3
169 48649 4
169 3688 6
48649 47820 6
47820 1420 3
3688 19269 8
19269 15091 10
15091 21116 6
21116 14738 8
14738 8234 11
8234 48867 6
8234 3982 11
3982 23965 10
3982 42483 11
14738 46135 11
7764 18031 12
1420 36140 13
6362 6117 13
6117 17497 4
6117 25787 8
17497 7738 8
7738 37213 4
37213 31990 3
31990 47212 7
31990 2781 8
2781 20161 3
25787 7421 9
7421 2675 7
2675 48889 6
2781 8451 10
8451 15698 1
15698 42823 10
6921 31518 13
8451 22344 13
14738 20298 13
20298 9993 4
20298 28373 7
9993 33204 9
28373 35175 11
35175 12206 7
19269 31293 13
31293 22947 2
22947 44012 1
31293 18005 5
18005 11498 2
11498 7672 3
7672 2004 4
31293 21505 5
2004 8448 6
18005 28717 7
22947 1502 8
7672 25545 9
25545 24772 1
24772 13173 3
13173 28368 1
13173 15687 3
15687 36081 6
18005 26556 9
22947 11615 9
11615 16438 2
11615 21388 3
11615 30294 5
16438 34443 5
11615 45125 7
34443 25577 8
24772 32683 9
44012 1996 9
2004 1614 10
1614 1816 5
25577 41548 10
34443 24100 10
24100 2301 2
2301 12456 4
24100 8232 9
8232 33930 5
24100 45333 11
30294 38670 11
1614 834 12
8448 25986 12
25986 38888 5
1614 4070 13
1816 29501 13
29501 35016 6
2301 35906 13
24100 38814 13
42823 33702 13
44457 2134 13
2134 1443 9
44457 46273 13
46273 5526 12
46478 37660 13
37660 43935 1
37660 11145 4
47881 19186 13
19186 17514 4
19186 38518 8
547 21595 14
547 30219 14
649 3580 14
3580 4430 5
4430 6380 6
6380 43813 1
43813 22294 2
43813 24307 4
24307 30141 1
4430 12958 7
4430 21714 10
21714 46156 9
46156 30160 1
43813 40328 10
24307 40229 12
43813 24573 12
24573 32319 4
32319 13216 5
13216 20092 3
13216 1664 10
790 32145 14
1759 23373 14
23373 42318 3
23373 46985 6
42318 33149 9
33149 11161 10
11161 4929 7
4929 3582 4
3582 23504 2
11161 37151 9
4602 13908 14
6221 22082 14
8829 31508 14
31508 41522 10
9591 32358 14
32358 2676 4
2676 17254 2
2676 17774 2
2676 30128 3
2676 26128 4
2676 9311 5
9311 15630 6
9311 10731 7
10731 49835 4
26128 31843 9
31843 22535 8
10731 29076 10
10731 28866 11
28866 38656 11
38656 11735 12
38656 37046 12
37046 7218 3
37046 41067 7
7218 38483 11
38483 22125 5
17254 33999 13
33999 8678 2
8678 36947 6
36947 30542 3
33999 35292 7
10742 5930 14
11326 49356 14
11379 873 14
873 8830 10
12085 9662 14
9662 30453 13
30453 15785 4
30453 19097 6
30453 17931 10
17931 18445 2
17931 41911 6
19097 43269 12
43269 29381 1
29381 10093 8
43269 11722 9
12143 2584 14
12925 5713 14
5713 34779 14
12925 49170 14
49170 9489 9
14049 28833 14
28833 16296 4
28833 48899 10
16296 13534 12
15523 4363 14
15523 17044 14
15630 15757 14
15757 45923 2
45923 48529 2
48529 45365 5
15757 6851 8
6851 10413 1
6851 44082 10
44082 16024 4
16024 36583 5
16024 40192 7
40192 39056 1
40192 17634 5
36583 27004 10
27004 13071 7
44082 34170 10
34170 35205 3
35205 10274 6
10274 1150 8
16024 14268 13
14268 37625 10
27004 7636 13
35205 38773 13
38773 3542 3
3542 44304 10
44304 48675 1
48675 40563 7
39056 4890 13
15698 4167 14
4167 3486 3
15857 25751 14
17424 21269 14
21269 49807 3
49807 30503 8
30503 45709 5
30503 10144 8
30503 25865 9
30503 21062 10
21269 36063 12
36063 5319 2
5319 26221 2
36063 32372 3
32372 1146 1
1146 17806 2
5319 38126 5
26221 35670 8
38126 27036 8
27036 36589 7
36589 1802 7
1802 3429 4
3429 47751 3
1802 26953 7
26953 10159 1
10159 20324 4
20324 31158 1
26953 25201 8
36589 38886 9
38886 36170 10
36170 48982 6
48982 18838 6
18838 2396 1
2396 10081 6
18838 48184 7
10081 28840 8
48982 29605 8
26221 12258 11
12258 6968 9
6968 15351 9
12258 40906 9
40906 33765 9
40906 39171 9
27036 22032 11
22032 6067 9
3429 18826 12
18826 11650 11
11650 23724 9
23724 8122 4
8122 25218 7
25218 45807 8
45807 8877 10
8877 31582 7
8877 34136 8
34136 26934 2
8877 31827 9
31827 8144 3
31827 38918 8
38918 43002 3
43002 41408 1
41408 37961 3
37961 2040 5
2040 7830 5
7830 24116 5
38918 4758 6
37961 15515 8
7830 7709 9
31582 39690 9
39690 16205 3
39690 48500 10
25218 19147 11
19147 35762 2
35762 1423 7
19147 42106 11
23724 20565 12
30503 30967 12
48500 4864 12
1146 31872 13
31872 48180 9
48180 30116 4
6067 2600 13
2600 5660 2
2600 44783 3
5660 1499 3
44783 42041 7
42041 20979 4
20979 22659 1
1499 30306 9
42041 17158 9
44783 35599 9
22659 3655 11
3655 19898 1
19898 49668 12
8122 22133 13
19147 29170 13
29170 31392 6
29170 42505 11
21269 29000 13
44783 48382 13
49807 48275 13
2396 3827 14
3827 42014 4
42014 38982 9
38982 46340 11
46340 20403 1
20403 26562 5
3827 611 14
611 12815 5
611 116 8
3827 10893 14
10893 23143 7
4864 625 14
625 39822 1
625 11907 5
39822 40805 5
40805 12995 2
625 24627 8
625 36001 9
36001 36334 10
39822 15307 10
24627 25241 12
25241 49740 2
49740 8071 1
49740 21909 4
21909 10739 3
10739 39500 5
39500 21352 2
25241 47225 6
21909 8532 10
8532 30232 6
30232 4623 1
4623 4667 1
4623 20130 7
4623 13636 10
13636 4335 1
13636 39629 3
13636 10961 6
8532 34860 10
34860 48875 2
48875 10207 9
10207 33108 11
33108 18426 10
18426 33838 6
33838 34646 2
33838 39022 3
33838 30216 5
30216 23369 6
33838 9146 6
9146 4439 5
39022 6108 7
6108 9590 1
6108 33643 2
33643 3310 2
39022 6293 8
39022 26535 8
34646 47305 9
47305 16149 4
16149 14019 4
14019 25868 6
4439 14065 12
14065 24438 3
24438 27520 2
14065 38519 10
38519 19911 7
13636 25264 12
25241 35195 12
27520 25385 12
14019 8314 13
25264 42760 13
27520 26426 13
36334 42032 13
42032 3012 5
3012 21205 3
21205 19809 1
3012 46296 6
46296 23585 11
23585 5174 8
5174 36946 4
36946 46721 9
46721 14416 5
14416 37433 5
37433 37 7
37 192 3
5174 13443 10
13443 44543 2
19809 36617 13
9590 25878 14
25878 12372 9
12372 10088 4
10088 47676 3
25878 37559 13
37559 30190 3
30190 46696 4
37559 6672 5
6672 9620 1
6672 23061 4
30190 29688 8
29688 16685 7
37559 26330 8
30190 12246 9
12246 47849 2
30190 11771 10
11771 1196 1
46696 30960 10
47849 48864 10
48864 25829 7
11771 2801 12
1196 23244 13
11771 15670 13
15670 4838 9
4838 6208 2
6208 42502 2
6208 4434 7
4838 28065 9
28065 37112 5
28065 12 6
12 207 2
12 1526 4
12 3576 4
3576 22235 4
1526 15276 5
15276 44434 5
28065 46406 7
46406 10536 7
10536 37981 1
10536 35296 3
37981 47729 4
47729 17226 4
35296 41709 5
12 1678 8
1678 10820 4
10820 3394 1
10820 5409 2
5409 12584 5
5409 29556 6
29556 30559 7
1678 19808 8
46406 44192 8
44192 13995 6
13995 14984 2
13995 33229 5
10536 32952 9
10820 20376 9
20376 22949 5
15670 25446 9
28065 41575 9
41575 11404 4
41575 11213 5
41575 3734 8
3576 5969 10
5969 14098 1
5969 44857 4
4838 29905 10
10536 49387 10
13995 518 10
518 14296 6
14296 5784 3
15276 38425 10
22949 6495 10
6495 19933 10
44192 20742 10
44857 14661 10
14661 3857 4
3857 2950 8
2950 36997 5
3857 15845 9
518 5589 11
5589 14961 2
1678 37912 11
37912 17790 5
11404 14168 11
14168 17055 3
17055 43962 4
14168 44252 11
15276 31483 11
17055 8233 11
8233 27818 1
8233 46907 3
17226 15643 11
3576 17308 12
10536 42555 12
30559 25362 12
1526 29716 13
29716 4522 5
29716 12436 5
4522 48420 6
4522 7696 7
7696 2624 2
2624 6512 1
2624 14720 1
6512 14027 5
6512 123 12
12436 9170 12
5784 19443 13
23061 35462 13
27818 19258 13
19258 45670 4
45670 12574 10
44434 12209 13
12209 48203 3
12209 16934 12
16934 6120 6
16934 22575 6
16934 47400 7
47400 8285 3
16934 27153 11
27153 39430 3
27153 41189 8
22575 35771 11
22575 8512 13
1196 17326 14
6120 45547 14
10088 2473 14
2473 10240 2
10240 31960 5
31960 26825 1
31960 29762 3
29762 27666 6
31960 6918 7
6918 3360 4
3360 13352 7
13352 5841 7
13352 38269 8
38269 19559 7
19559 5626 1
19559 10763 2
5626 47100 9
47100 26133 3
47100 41229 7
26133 5693 8
5693 2249 8
5693 24929 8
41229 41774 8
41774 16021 5
5693 11664 9
29762 37485 9
6918 5591 10
5591 24511 6
5591 48910 9
48910 13051 1
13051 1446 1
13051 6509 2
6509 2225 1
13051 21535 5
2225 1562 6
1562 9416 1
13051 34796 7
2225 2275 9
2275 26596 5
10763 41210 10
41210 4788 10
4788 40041 10
40041 13626 1
40041 42726 6
42726 22736 4
13626 1495 10
41210 15751 10
15751 38061 4
1446 45169 11
4788 1469 11
1469 49449 2
40041 23678 11
23678 3995 2
3995 7597 6
7597 25711 3
23678 13064 7
2225 2231 12
2231 12357 2
12357 25597 11
3360 3327 12
3327 45521 2
45521 46714 3
3327 8496 6
8496 6247 3
45521 43413 6
6247 4904 9
4904 7653 5
7653 12769 5
12769 2586 3
7653 34557 9
7653 10433 11
10433 35500 9
3327 24853 12
24853 45979 5
45979 31465 3
45979 34643 6
12357 1814 12
13064 17542 12
16021 49404 12
49404 18004 4
18004 19959 3
19959 33805 4
49404 41769 4
41769 8932 1
8932 30410 1
18004 36509 7
30410 46099 7
46099 47018 2
47018 17728 3
47018 44858 4
17728 8558 6
44858 16494 7
16494 25931 1
8932 7923 9
7923 7904 9
19959 19952 9
19959 33298 9
33298 26251 6
25931 3015 9
3015 17101 4
8932 30050 11
30050 39628 4
46099 31862 11
49404 12833 11
12833 35777 1
18004 16459 12
16459 20378 4
24511 9690 12
9690 5620 8
5620 209 8
209 48125 11
48125 37905 2
37905 35971 4
31862 28079 12
28079 27423 8
27423 1806 7
27423 16318 11
41229 24403 12
24403 15172 5
24403 15211 11
15211 45311 2
45311 10312 3
15211 45107 5
45311 33899 6
33899 2 11
2 3261 8
3261 44970 1
3261 2906 8
10312 21882 12
2 42238 13
42238 11195 2
11195 4631 8
4631 4700 5
1495 26414 13
26414 13975 6
13975 37499 5
26414 4820 9
2473 20993 13
20993 1574 4
1574 22257 6
1574 49469 9
49469 37232 4
22257 13030 9
13030 13192 8
13030 36375 9
13192 29188 9
20993 34790 12
34790 36578 8
36578 40068 9
34790 1247 11
1247 41312 4
1247 345 5
1247 42028 6
345 9889 12
345 19283 13
1247 1396 13
1396 42340 12
3261 24185 13
3261 42149 13
42149 3775 11
8496 42419 13
42419 18140 4
42419 5044 6
5044 8497 2
5044 37700 2
5044 15838 6
5044 13360 12
42419 28157 12
42419 42053 12
42053 23880 3
23880 11293 2
11293 47850 8
47850 17854 2
47850 18568 6
18568 24850 4
24850 8753 3
18568 1280 7
1280 7281 1
17854 35683 10
35683 14681 9
14681 6386 4
14681 41187 5
6386 21540 10
1280 612 11
612 5732 3
612 10779 3
612 2696 6
2696 28191 4
28191 31145 4
612 1697 8
1697 1823 10
1823 27473 5
27473 45474 1
45474 43988 1
43988 44422 2
43988 48247 4
1823 4821 8
4821 37528 1
4821 33190 7
33190 45497 3
44422 30126 8
5732 48158 11
48158 25843 2
24850 47544 12
47544 35506 4
47544 19609 10
19609 40627 6
40627 7177 2
7177 20409 9
20409 36795 9
27473 1134 12
12833 29112 13
19283 28208 13
19559 810 13
24511 16660 13
16660 36089 2
16660 18185 4
36089 6953 8
6953 23639 5
18185 41665 10
18185 41788 10
41788 2612 9
2612 3996 9
3996 6090 8
3996 3457 9
3457 29315 5
23639 12562 12
25711 42208 13
42208 31577 9
42208 30474 10
30474 41305 8
30126 38162 13
30410 41875 13
41875 20481 6
20481 38781 3
20481 19013 9
19013 10279 8
10279 36186 7
41875 7573 11
7573 29534 10
7573 13171 11
13171 15964 5
41875 33063 11
13171 35412 12
35412 36228 6
33899 23132 13
23132 48504 4
23132 36968 6
36968 17867 6
17867 18825 1
48504 34253 6
34253 11864 7
36968 2795 10
2795 365 5
2795 47262 8
47262 27418 3
27418 31802 5
31802 13715 1
17867 14368 12
14368 35970 1
35970 6568 5
6568 10648 6
10648 10698 3
10698 26790 2
35970 4009 6
4009 16786 1
10698 19743 7
14368 11940 12
16786 24917 12
24917 3349 4
3349 21541 1
24917 44716 9
24917 37185 11
19743 26551 12
26551 44110 7
37185 38078 12
38078 49099 2
49099 19854 6
49099 8758 7
8758 16835 7
16835 29629 1
29629 37620 11
26790 23793 13
23793 36209 7
36209 46475 8
36209 39991 9
23793 34160 13
34160 31375 1
34160 26842 5
34160 12496 6
31375 7607 11
7607 3712 2
7607 4297 8
35971 11300 13
11300 35693 10
36228 20547 13
37499 12034 13
42149 9839 13
9839 9698 7
9698 33086 10
9839 10643 11
9698 18341 13
18341 15169 1
18341 412 4
15169 18262 10
42726 43103 13
43103 11593 10
11593 20152 11
20152 45763 3
20152 48268 8
20152 34409 11
34409 17040 11
17040 15818 1
15818 24804 8
24804 2833 4
2833 16529 5
11593 31850 13
31850 13970 3
13970 10638 4
47018 36027 13
49449 32996 13
2795 49210 14
3995 33020 14
33020 27651 3
27651 26393 1
26393 27702 1
26393 47792 7
47792 5772 1
26393 45751 9
45751 24745 1
24745 41014 1
24745 5715 3
24745 33181 5
24745 5607 10
27702 22034 12
22034 46059 8
46059 14824 8
33181 16765 13
16765 4953 13
4953 9434 5
9434 34371 5
4953 219 10
9434 36756 10
219 9987 13
9987 18203 2
4297 3056 14
3056 46413 1
3056 44759 14
44759 36125 8
36125 23371 8
23371 16734 11
36125 194 11
194 64 9
64 9249 12
9249 2474 5
2474 11225 12
11225 22740 11
9249 29058 12
29058 25994 10
25994 41856 2
41856 10202 8
41856 30081 8
11225 10294 13
6247 49874 14
8753 47006 14
47006 14495 3
10638 1165 14
1165 22322 1
22322 14758 2
22322 28325 12
28325 18751 2
18751 27033 12
27033 21001 7
21001 26418 3
26418 26926 9
26926 44027 7
26926 33016 10
33016 9848 13
9848 801 10
801 9807 11
9848 9212 14
9212 7102 8
7102 27479 11
27479 19878 3
19878 6003 2
14027 18172 14
18172 2623 8
2623 28093 7
14065 19348 14
14098 44311 14
44311 47991 1
44311 27441 2
44311 40008 5
40008 16356 7
47991 37710 8
16356 34546 9
44311 42564 9
42564 29366 9
40008 4537 10
4537 1669 6
1669 18458 14
18458 22378 3
22378 14833 7
14296 18060 14
18060 46405 3
46405 6345 10
6345 20585 5
20585 48119 2
6345 34815 11
34815 39555 3
39555 46350 12
6345 4251 13
46350 44834 13
44834 11824 4
44834 34920 8
15670 37692 14
37692 16996 6
16996 28499 4
28499 27110 6
27110 39934 1
28499 9268 12
9268 49692 7
49692 21640 5
9268 24298 12
24298 42147 3
24298 27546 10
27546 4516 6
42147 24349 11
17040 2616 14
2616 16090 3
16090 382 4
382 1642 8
2616 33038 13
33038 15095 4
15095 7475 6
17055 9382 14
17555 43477 14
43477 32832 2
18402 17946 14
18751 4789 14
18903 35951 14
35951 11501 13
11501 1363 7
11501 15640 7
15640 33401 3
11501 44229 7
19396 5195 14
5195 15362 8
15362 21384 3
21384 17271 5
17271 7600 5
7600 8275 5
8275 21609 4
21609 38566 3
38566 49647 2
7600 4664 6
17271 23658 6
4664 15237 7
17271 31356 7
4664 753 8
753 4536 6
4536 15074 8
7600 8405 10
23658 2345 10
2345 2934 2
2934 2012 2
2345 43696 4
43696 26193 2
43696 15038 8
26193 38508 9
38566 45030 10
45030 10259 3
49647 38442 10
38442 35333 6
35333 28887 8
2934 48147 11
48147 41118 2
21384 11196 11
11196 13403 11
21384 19007 11
4664 13501 12
15038 7778 12
7778 4885 2
4885 14914 7
14914 43690 7
14914 8629 10
8629 11623 1
8629 23451 4
23451 39343 3
23451 2356 5
8629 11039 6
8629 1606 7
11039 40314 7
40314 29240 2
40314 41926 2
29240 34287 4
29240 1507 5
1507 5941 4
1507 12169 4
40314 46109 6
46109 27215 6
29240 23277 7
23277 9443 2
9443 15349 7
41926 16928 7
16928 39535 1
16928 33389 3
23451 24886 8
27215 27555 8
46109 41715 8
5941 21067 9
21067 35798 2
35798 32641 2
21067 14022 7
14022 36384 8
36384 6863 8
6863 26045 4
26045 13382 2
15349 13292 9
13292 17491 4
39535 11411 10
11039 47693 11
13382 23841 11
34287 9081 11
9081 39102 6
39102 13363 7
39102 41038 10
41926 32475 11
32475 11011 10
11011 1268 9
1268 7241 11
7241 1953 6
16928 9686 12
9686 21321 3
21321 39429 6
39429 25599 1
17271 807 12
807 1995 4
807 23059 4
1995 26218 9
807 28790 11
1995 21296 11
21296 46141 7
46141 6636 5
21609 40703 12
40703 11866 4
40703 8907 5
8907 6538 11
6538 11747 1
6538 49680 1
49680 14566 8
8907 2417 12
2417 12491 5
2417 49423 6
49423 22200 4
2417 20929 10
20929 16298 2
16298 19062 9
19062 48568 9
2417 44778 10
44778 17584 3
17584 2313 2
17584 48430 6
48430 43414 2
48430 1700 5
43414 28541 8
28541 41251 8
41251 45168 1
17584 40202 10
41251 8247 10
8247 6967 3
48430 38179 10
16298 27230 11
27230 18130 1
27230 5774 9
5774 7034 11
1700 4787 12
4787 5397 1
17584 47000 12
19062 11303 12
21609 43104 12
23658 4912 12
4912 12957 9
12957 27083 1
27083 42735 3
27083 11806 4
42735 42668 8
42668 48739 1
11806 21538 9
12957 15780 9
42735 26464 9
11806 8729 10
8729 30415 8
30415 47756 7
47756 12730 3
12730 7719 7
7719 13963 1
7719 3314 3
3314 45383 3
7719 33512 3
47756 18609 7
7719 28190 9
45383 587 9
587 27334 4
7719 7335 11
27083 20043 11
27334 2066 11
7335 18513 12
38508 22539 12
22539 14983 9
22539 31882 10
31882 3720 3
31882 8024 5
8024 2001 3
2001 47605 6
2001 23436 7
23436 9517 11
9517 6738 2
6738 29298 9
29298 35273 5
29298 40097 6
40097 25880 5
47605 36461 11
6738 37285 12
39429 9352 12
46141 16445 12
16445 27034 12
1268 13574 13
2066 23315 13
23315 46495 2
46495 35421 4
35421 16401 6
16401 33044 3
33044 30653 1
16401 26890 11
16401 31417 12
31417 46964 6
46964 12520 7
31417 13549 8
30653 3424 12
3424 14009 6
3424 4733 8
4787 6744 13
6744 2640 1
2640 29484 7
29484 10073 9
10073 12955 2
10073 27590 8
27590 7583 3
10073 14141 9
14141 46089 4
14141 5557 5
5557 12173 1
12173 11711 4
14141 43965 5
11711 11653 10
