Algorithm: Prim's MST
62636 69300 45
62692 40596 45
40596 36761 18
36761 82328 23
36761 37691 44
37691 17037 32
62955 68522 45
63058 74791 45
63439 48613 45
63701 80612 45
63815 51390 45
51390 80410 6
80410 64311 9
80410 53759 39
63880 65879 45
64136 32004 45
64276 39568 45
64372 37356 45
64750 98875 45
65361 82510 45
82510 90785 11
82510 6013 19
65416 47860 45
47860 95387 34
47860 62029 36
47860 38860 45
38860 76394 30
65484 26274 45
65600 73403 45
65615 15139 45
65817 39040 45
39040 63852 16
63852 54330 21
54330 63393 23
65894 19018 45
66308 23740 45
23740 55492 29
55492 19522 26
19522 80069 30
19522 91318 32
91318 38438 35
55492 98101 39
66580 99286 45
99286 87089 14
66586 96437 45
66777 86104 45
86104 74099 3
74099 60946 14
67043 52885 45
52885 45139 22
67589 61974 45
61974 6193 22
6193 43374 20
6193 52056 21
52056 92972 21
61974 84562 29
43374 40108 31
67961 72905 45
68020 47631 45
47631 41196 9
47631 56195 15
41196 85827 33
68075 35032 45
35032 83974 8
83974 62578 5
62578 81002 45
68145 10532 45
68145 73291 45
73291 55317 37
55317 91249 16
55317 65112 32
65112 36568 45
68286 54674 45
54674 7472 16
68332 82068 45
68400 89454 45
68544 37457 45
68761 76691 45
68961 17319 45
17319 61176 2
17319 96167 21
17319 23738 38
23738 91706 30
23738 40515 43
69029 13959 45
69131 84892 45
69155 33679 45
33679 54720 45
69255 82925 45
69284 92137 45
69447 44115 45
69554 73610 45
73610 26074 35
70329 98637 45
70653 22224 45
70819 11690 45
71164 15474 45
71164 44493 45
44493 83006 9
71245 80054 45
71271 66694 45
66694 2653 13
71278 63770 45
71280 66297 45
71498 57070 45
57070 84453 8
71817 68597 45
72354 4053 45
72534 79422 45
72660 41913 45
72955 86756 45
86756 9364 25
9364 86931 2
86931 37559 29
73127 61748 45
73782 39852 45
74160 60479 45
60479 8170 12
74281 94158 45
94158 7058 35
7058 60242 7
60242 75103 2
74597 83188 45
83188 59350 7
59350 29132 28
59350 68742 42
74695 37247 45
37247 63771 12
37247 47007 30
37247 35434 42
74777 68120 45
74836 55266 45
55266 87820 43
87820 46206 43
46206 59986 20
74929 95894 45
95894 28020 40
28020 76097 21
75957 39840 45
39840 20660 12
76081 2602 45
76116 43751 45
76165 25736 45
25736 15768 12
76239 57632 45
57632 91394 34
76291 42745 45
42745 21460 31
21460 90115 17
42745 27703 32
27703 47081 22
47081 49398 1
27703 10763 23
47081 47556 23
42745 67535 34
42745 13231 43
13231 78982 3
13231 35133 11
35133 5113 28
35133 44981 41
13231 65589 42
76316 19728 45
76324 94220 45
76359 22554 45
76402 85886 45
76652 99884 45
76693 60522 45
60522 60598 31
60598 86234 44
86234 85814 1
76695 8471 45
77048 54177 45
77336 36967 45
36967 82430 1
36967 25341 39
25341 35438 10
35438 58716 26
58716 69812 20
69812 11770 11
77498 55899 45
77509 65366 45
65366 63873 18
77622 81795 45
81795 80230 23
80230 73998 44
77721 84140 45
84140 39673 31
39673 80242 28
78013 47421 45
47421 36968 18
47421 76417 35
78058 90287 45
78232 74280 45
74280 8252 38
78470 80317 45
78741 18662 45
79116 95890 45
79350 51843 45
79390 76137 45
79401 62419 45
62419 22571 30
79751 67653 45
79860 28763 45
28763 43704 40
80734 83899 45
81073 46826 45
81317 39350 45
81320 21879 45
81368 36098 45
36098 98389 15
36098 23120 31
36098 32200 32
36098 45518 44
81398 99857 45
99857 77743 41
81495 51633 45
81962 83751 45
82082 72008 45
72008 59810 33
83164 70724 45
83334 57226 45
57226 10882 29
10882 9908 28
10882 91875 39
9908 13866 44
83545 4892 45
4892 15576 12
15576 92396 20
83796 65298 45
84590 59815 45
59815 86627 12
84857 64868 45
84988 18534 45
85144 91339 45
91339 82939 25
85177 63943 45
85433 56875 45
85750 29725 45
85831 76758 45
85943 59306 45
59306 98950 6
59306 36596 18
36596 30841 1
59306 14992 40
85954 29989 45
86184 10178 45
10178 64464 44
64464 7178 31
86190 90797 45
86244 45533 45
45533 66703 5
86645 2657 45
2657 50235 24
2657 1871 32
1871 48509 9
48509 4312 7
1871 2149 31
2149 66653 43
66653 44217 23
1871 68899 44
86803 20298 45
20298 25912 27
87328 75889 45
75889 20826 44
20826 25821 9
87404 22281 45
87448 59341 45
87702 53340 45
87855 82440 45
82440 58402 30
58402 62460 22
62460 97381 39
97381 13820 21
13820 9032 4
9032 11798 8
13820 67355 28
88175 76820 45
88248 57338 45
57338 70488 18
88513 15321 45
15321 20222 35
88794 52276 45
88878 19759 45
89003 70529 45
70529 35059 11
35059 85865 10
35059 18767 18
89008 81214 45
89032 85376 45
89052 67614 45
67614 31898 16
31898 16910 29
31898 77709 39
16910 79228 42
79228 96617 5
79228 87428 20
89073 98746 45
89433 7240 45
7240 4503 10
89650 15117 45
15117 31911 30
15117 18381 34
90534 9988 45
9988 82484 10
9988 67411 32
90678 67584 45
90682 19991 45
19991 67101 1
19991 56738 3
19991 86941 20
19991 79667 33
19991 96533 35
90765 60899 45
60899 30305 10
30305 92810 22
90980 85973 45
91020 92331 45
92331 70013 24
70013 93229 18
91160 88315 45
88315 71362 4
88315 41793 42
41793 90561 31
90561 83859 29
41793 49022 43
49022 70590 34
91166 40150 45
40150 57668 11
91323 59367 45
59367 12085 15
91483 64971 45
91484 65999 45
91513 42778 45
91798 77033 45
91982 58586 45
92012 91009 45
92167 77393 45
77393 56983 25
77393 77718 44
92345 38409 45
38409 45395 12
45395 77345 6
45395 88900 30
88900 24703 7
24703 24392 8
92508 27358 45
27358 90831 3
27358 26521 18
90831 82168 41
82168 6038 21
82168 11589 29
11589 39189 29
11589 97282 41
92735 50112 45
92737 65283 45
65283 57675 27
93008 54386 45
93119 63651 45
93214 90776 45
93339 90293 45
90293 20341 8
93340 97477 45
93447 91117 45
93557 42436 45
93996 98258 45
94179 6312 45
6312 41537 40
41537 80388 9
41537 85978 10
85978 60863 12
41537 37321 21
80388 98414 26
85978 3764 33
3764 91387 22
91387 94808 21
94223 38484 45
94360 24819 45
24819 58640 27
94449 72720 45
94479 94346 45
94797 55075 45
55075 8702 35
94946 53510 45
95257 39161 45
39161 55765 8
95655 18594 45
96230 44076 45
96259 77230 45
77230 99945 32
96497 30436 45
30436 84948 6
96501 15540 45
96842 98482 45
97199 93466 45
93466 61719 19
98536 61421 45
98828 8519 45
99547 40273 45
40273 41178 8
41178 32545 42
99842 42372 45
42372 62143 15
62143 96729 1
96729 88141 3
50 42556 46
42556 67299 7
80 5117 46
5117 5193 25
5193 72713 16
5193 7572 35
141 6276 46
144 48447 46
48447 66982 16
225 45315 46
289 71882 46
71882 48896 11
307 1853 46
1853 74645 17
362 64746 46
64746 79865 37
366 20127 46
20127 44343 44
455 83526 46
470 31201 46
496 82407 46
600 52088 46
606 32572 46
32572 53578 8
613 1272 46
618 95440 46
624 38305 46
38305 38820 21
38305 68453 27
68453 72268 6
68453 32662 15
32662 94268 8
38305 90563 35
90563 33839 31
33839 47229 37
670 12371 46
692 42497 46
706 72021 46
72021 47774 17
47774 75391 7
47774 73168 28
812 80149 46
816 76971 46
851 19044 46
856 47487 46
864 8583 46
8583 45594 18
8583 33575 43
33575 54060 7
868 34572 46
34572 73501 8
34572 82424 19
889 34011 46
979 36307 46
1036 5365 46
5365 17670 31
17670 16659 25
1040 81978 46
1059 43775 46
43775 77504 12
77504 67083 11
1109 12741 46
1138 28161 46
28161 31925 30
1249 17070 46
1347 6896 46
1347 99318 46
1443 3481 46
1464 35549 46
35549 96760 17
1493 6110 46
1506 51986 46
51986 66243 9
1509 90579 46
1538 19374 46
1569 61161 46
1644 22355 46
1709 88963 46
1717 2308 46
2308 40915 1
40915 30980 13
30980 51854 5
40915 48083 22
30980 97536 30
48083 90745 31
90745 60033 8
51854 30361 32
60033 8418 32
8418 15648 11
2308 23360 33
97536 89633 40
89633 53229 23
1887 7169 46
1952 40656 46
1984 98156 46
1995 16960 46
2102 7002 46
2368 75230 46
2418 44247 46
2426 4246 46
2477 46361 46
2477 77215 46
77215 82034 40
2495 52912 46
2506 62910 46
62910 99775 33
62910 63752 34
63752 21023 41
2575 22173 46
2617 60567 46
2699 16367 46
2734 35261 46
2858 96435 46
2912 68893 46
3171 48049 46
3198 17231 46
17231 48748 35
3267 67524 46
3351 3673 46
3673 75929 39
75929 61656 17
3367 6215 46
3370 97422 46
3557 55460 46
55460 25399 27
3665 35163 46
35163 89487 32
89487 95299 37
35163 41843 40
3728 38303 46
3736 37560 46
37560 56457 3
37560 98736 24
56457 3737 45
3737 13465 11
13465 50323 37
3934 21576 46
3954 57393 46
57393 91659 4
57393 83173 29
83173 70133 23
3969 39863 46
3996 18597 46
4067 4711 46
4079 23441 46
4083 8024 46
4113 12761 46
4129 69938 46
4178 8713 46
4184 48621 46
4213 15201 46
4242 74103 46
74103 22479 39
22479 95222 1
22479 99908 4
99908 77838 27
22479 68364 44
4266 3349 46
3349 24353 6
4436 68292 46
4439 40744 46
40744 65401 19
65401 21350 5
21350 92054 7
21350 88300 8
65401 42659 9
65401 71845 17
42659 58280 27
58280 77800 27
40744 95471 33
95471 90162 42
4470 3376 46
3376 30385 40
30385 67280 21
4501 12452 46
12452 79231 39
79231 83282 19
4544 41064 46
4677 8860 46
4689 43164 46
43164 99124 38
99124 50875 7
4795 58608 46
58608 16947 42
4919 5843 46
5843 14099 26
14099 72279 9
5843 98169 26
14099 76647 36
4969 4822 46
4822 42720 29
4822 61007 29
61007 53032 2
42720 56210 36
56210 81610 14
81610 70314 30
5024 89376 46
5110 9941 46
5256 2972 46
5503 5986 46
5547 34999 46
34999 45150 18
34999 26569 41
26569 72182 21
5618 34270 46
34270 38586 28
5649 11444 46
5844 8723 46
5890 13516 46
5951 40685 46
40685 58924 10
58924 66768 7
5954 58462 46
5956 37720 46
6023 38255 46
6088 80286 46
80286 23381 3
80286 89762 39
6115 60425 46
6128 41156 46
6182 32176 46
6188 25135 46
25135 42481 5
42481 63431 20
25135 32842 22
32842 88864 7
88864 20033 18
63431 72941 25
63431 86670 37
42481 72458 44
6251 7643 46
6327 78073 46
78073 91614 7
6515 20947 46
20947 51717 13
51717 56021 12
56021 72956 34
6611 18252 46
18252 49321 6
18252 88545 20
18252 87731 31
87731 49056 38
49056 26540 20
6617 80995 46
6684 37481 46
37481 43665 3
37481 57856 3
57856 86920 7
37481 87667 35
86920 81829 36
87667 36867 37
36867 24661 35
6711 98780 46
98780 85197 11
98780 83917 17
98780 60988 30
6803 41451 46
41451 94979 20
6852 76833 46
76833 63286 36
7016 50297 46
7229 80773 46
80773 84847 25
7501 14283 46
14283 46003 22
7549 17437 46
17437 28931 43
7578 10250 46
10250 87789 11
7600 67112 46
7724 52362 46
7752 68476 46
68476 70400 2
7816 37226 46
7865 33776 46
7877 97896 46
7890 5233 46
7895 51028 46
8279 87340 46
87340 68809 13
8302 8957 46
8316 37508 46
8491 20167 46
20167 60878 32
8496 11874 46
8642 41083 46
8705 25207 46
25207 97584 45
8765 50603 46
50603 33321 16
33321 72137 43
8824 15973 46
9145 48253 46
48253 57424 9
9163 97777 46
9212 44339 46
9252 57949 46
57949 26866 8
57949 81341 30
81341 64477 8
64477 37083 36
9387 44875 46
44875 59661 11
9420 38093 46
9427 72520 46
9434 33353 46
9499 63186 46
9528 12900 46
9571 13676 46
9578 22376 46
9615 75894 46
9630 85451 46
9723 20865 46
20865 71313 2
9806 70486 46
70486 14317 23
14317 47055 34
14317 77119 43
9910 42417 46
42417 28395 27
28395 27303 11
27303 82763 6
28395 14577 36
14577 28731 20
14577 97676 25
14577 11103 33
11103 97055 37
42417 91579 38
9989 75164 46
75164 64725 27
64725 88202 29
10060 72633 46
10103 5664 46
10127 55937 46
10413 20268 46
20268 1792 15
1792 39702 19
1792 61056 26
61056 96074 5
1792 86797 29
1792 1673 36
1673 9707 5
1673 32946 14
32946 96967 2
9707 70208 24
70208 39647 21
1673 16531 25
16531 21903 12
16531 43132 15
21903 72207 20
43132 46691 24
9707 66140 27
32946 43046 29
43046 36487 27
96967 66101 38
70208 93839 41
32946 45999 42
10516 22528 46
10760 17298 46
17298 33958 19
10856 45197 46
10958 26444 46
11097 97645 46
11379 40535 46
11502 17690 46
11643 85765 46
85765 84221 30
11713 15602 46
11764 57118 46
57118 89554 17
11778 34964 46
34964 14098 26
11785 51204 46
11832 27156 46
12114 48858 46
12165 85073 46
12223 62021 46
62021 53749 11
12280 50941 46
12335 23116 46
12496 76517 46
76517 96188 13
12512 76500 46
12591 14274 46
14274 33777 19
14274 87572 43
12689 17394 46
12745 64844 46
12791 16423 46
16423 83632 29
16423 81304 41
12795 45840 46
45840 87105 13
12872 86879 46
12907 75920 46
13048 30539 46
13108 62877 46
13149 10365 46
13170 4348 46
4348 56327 23
4348 4525 41
13299 97597 46
13420 36681 46
36681 69876 1
13448 58150 46
13879 73921 46
13890 26232 46
26232 95549 5
13943 47321 46
13991 96616 46
14137 81223 46
14141 78094 46
14426 75241 46
14547 52153 46
52153 26108 27
14557 79929 46
14658 17775 46
17775 39906 1
17775 91089 26
14661 50359 46
14705 72998 46
14803 68892 46
14941 34362 46
14944 26205 46
15073 38380 46
38380 64163 6
38380 33354 7
15149 83072 46
83072 80677 19
15186 61146 46
15201 17055 46
17055 43239 1
15259 20814 46
20814 43456 32
15293 11941 46
15347 33657 46
33657 52387 28
15355 87279 46
87279 95203 32
95203 55041 34
55041 59171 21
15379 66948 46
15453 8156 46
15453 87123 46
15457 43240 46
15593 84591 46
15677 86346 46
15948 12722 46
16018 53004 46
16050 46778 46
16351 64002 46
16426 53356 46
16545 61781 46
61781 61556 30
61556 70439 42
16721 42021 46
42021 34309 34
16989 80846 46
17121 13864 46
13864 31754 2
17156 31428 46
17158 22312 46
22312 75850 22
17288 48655 46
48655 52066 14
17305 34794 46
34794 99560 35
99560 8128 18
17441 23241 46
23241 41741 30
41741 79121 42
17441 82287 46
17459 62084 46
17704 40439 46
17801 27938 46
17816 60777 46
60777 30911 42
30911 47005 19
30911 49376 44
49376 72056 2
72056 72655 19
72655 65528 21
49376 26321 32
65528 60118 37
49376 80162 45
17841 2066 46
18016 27256 46
27256 75089 7
18046 56466 46
56466 32518 10
32518 40853 23
40853 98238 6
98238 43524 40
18122 13343 46
18296 61066 46
61066 19232 20
61066 89980 20
89980 16997 30
18363 86826 46
18412 66909 46
66909 85751 27
18482 92021 46
18518 31309 46
18872 76729 46
76729 62939 2
18898 18478 46
18998 71594 46
71594 42293 44
42293 62160 5
19201 59372 46
59372 7654 34
59372 21372 43
19297 34876 46
34876 36365 15
36365 62651 24
62651 67890 40
67890 3410 25
3410 63606 37
67890 32013 41
32013 67562 4
19315 64519 46
64519 99854 39
99854 76154 24
76154 59348 1
59348 51206 13
19354 50779 46
19382 92683 46
19387 51185 46
19428 87688 46
87688 94198 2
87688 7280 9
7280 95778 5
87688 54617 42
19462 26991 46
19473 89854 46
19583 18188 46
18188 22512 5
19594 46763 46
19661 78569 46
19674 75410 46
19757 95615 46
19817 75079 46
20200 95438 46
20243 22368 46
22368 22869 30
20365 73828 46
73828 11359 29
20637 43412 46
20900 41671 46
41671 21026 33
20968 97918 46
21159 76024 46
21242 61802 46
21244 80621 46
21257 15257 46
21275 96447 46
21345 61643 46
61643 61641 15
61641 94361 2
61641 58939 44
21384 62847 46
21427 50142 46
21597 38174 46
38174 88188 40
21883 17855 46
17855 26813 27
21929 94723 46
22440 25172 46
22779 28870 46
28870 89107 1
22944 25561 46
22986 22829 46
23265 73968 46
73968 56048 23
56048 25556 5
56048 99192 15
23293 23890 46
23890 56425 14
23350 7717 46
7717 70079 37
23464 22509 46
22509 16102 7
23554 42268 46
23584 12714 46
12714 99856 11
23756 11953 46
23999 94835 46
94835 67766 22
24014 10801 46
24196 66927 46
24537 5528 46
5528 6372 26
6372 35534 10
35534 80857 44
24759 4094 46
4094 96277 45
24800 94855 46
24831 63013 46
24910 6311 46
25077 38872 46
25423 30826 46
25433 86555 46
25639 54993 46
25648 86506 46
25651 28995 46
28995 35402 2
28995 30634 11
30634 66964 17
66964 26054 12
30634 42723 22
42723 15704 1
42723 93013 13
15704 17521 28
17521 45665 40
45665 47895 32
47895 47173 2
47895 82947 14
82947 5849 11
47173 79587 37
47173 73312 41
26054 42793 42
47173 25463 45
25463 18180 32
18180 16461 27
18180 25782 42
25782 77651 33
25729 35430 46
35430 80626 25
25858 66153 46
66153 37641 2
37641 88777 5
37641 58757 21
37641 62072 29
25976 96449 46
25992 71418 46
71418 75584 7
75584 41564 10
26035 72930 46
72930 39137 12
39137 26836 7
26836 58968 5
72930 99047 40
26046 68065 46
68065 90376 3
26199 73400 46
26260 30270 46
30270 53057 43
26331 17803 46
26519 11596 46
11596 13184 31
13184 9327 34
26585 52556 46
52556 70002 41
70002 39959 18
26648 66901 46
26653 34772 46
26739 15267 46
27300 21182 46
27308 42340 46
42340 88849 21
88849 47287 26
27482 30846 46
30846 41921 6
27527 46607 46
46607 79237 1
27626 84995 46
27698 66709 46
66709 32794 7
27794 44701 46
27863 20145 46
20145 20245 10
20245 73541 27
73541 36778 10
36778 27947 27
27970 87040 46
28112 94336 46
28157 18167 46
18167 32391 26
32391 40240 38
40240 70822 23
32391 51339 44
51339 95991 6
51339 73650 33
73650 85648 2
73650 39870 16
73650 97508 34
97508 74278 16
73650 86224 39
32391 69717 45
28166 62121 46
28269 35969 46
28297 86460 46
28323 81136 46
28543 38931 46
38931 29139 18
29139 52995 18
28717 95390 46
28761 40480 46
28873 79259 46
79259 58927 42
28880 7905 46
7905 21133 19
28922 53766 46
29178 91411 46
91411 83621 20
83621 97482 25
91411 58689 37
29325 98669 46
29533 31425 46
29567 53622 46
53622 58761 22
29568 65571 46
65571 85309 44
85309 61890 26
29858 32234 46
32234 59680 3
32234 36844 18
29882 98648 46
98648 68826 38
30000 85231 46
30042 48116 46
48116 84935 26
30193 88615 46
88615 42918 18
30467 74557 46
30609 83615 46
83615 20017 43
20017 71200 30
71200 1805 4
30736 76199 46
31263 93513 46
93513 49116 33
31411 48599 46
31411 52949 46
31504 37224 46
31718 44938 46
31954 8012 46
32050 85116 46
85116 60678 10
32087 47604 46
47604 64404 28
47604 67934 41
47604 51393 44
32234 90688 46
32519 85104 46
85104 77916 8
32737 96301 46
32744 15477 46
32800 54438 46
54438 81694 8
54438 44262 33
33125 82258 46
33275 41390 46
41390 43963 6
43963 55774 21
33658 95168 46
33743 22361 46
33875 22148 46
34574 72206 46
34772 44000 46
34821 48807 46
35063 18943 46
35092 4802 46
35198 82325 46
82325 29327 32
29327 54472 39
54472 9675 36
9675 66677 28
54472 16865 38
16865 65382 22
35261 86524 46
86524 94305 30
35371 92544 46
35383 40753 46
35434 97977 46
35654 53331 46
35655 44887 46
35995 29042 46
29042 13937 9
13937 61693 30
61693 38213 21
13937 69435 40
29042 75995 46
36139 63664 46
36150 87336 46
36560 83379 46
83379 86447 32
86447 96242 45
96242 32961 36
32961 46790 41
36591 71061 46
36798 87647 46
87647 13646 29
36830 72558 46
36895 50621 46
37155 27205 46
37395 99413 46
37560 57650 46
37582 47145 46
37951 70193 46
38034 74882 46
74882 61126 26
38146 55336 46
55336 96592 32
38507 83561 46
38603 80956 46
38621 51542 46
51542 79888 3
38656 36142 46
38669 80653 46
39058 33515 46
33515 18379 15
39215 88931 46
39295 99236 46
99236 35700 35
35700 53776 41
53776 50811 19
39373 54074 46
54074 57615 1
57615 31388 13
57615 83892 28
39656 7474 46
40055 51599 46
40095 69789 46
40095 80961 46
80961 69593 2
69593 54296 24
40279 49271 46
40753 95075 46
95075 34579 40
34579 28481 2
40953 80477 46
40981 53887 46
53887 55333 41
41089 41134 46
41134 67711 10
67711 58583 10
41134 93027 33
93027 14647 42
41181 78927 46
41397 69018 46
41783 25070 46
41869 79946 46
41978 88019 46
88019 29459 21
88019 79882 24
42096 94430 46
42129 55923 46
55923 97156 38
97156 49475 6
42294 56511 46
42422 41167 46
41167 90150 45
42428 48021 46
48021 79108 7
79108 12269 35
12269 72840 24
72840 86537 28
86537 46205 41
42504 63239 46
63239 75178 30
63239 68998 44
68998 91325 1
42576 97568 46
42589 11117 46
42996 47434 46
43261 59536 46
59536 96660 27
43276 73883 46
43382 63116 46
43563 51296 46
43613 31448 46
44352 52042 46
44634 72414 46
44702 57824 46
57824 45390 15
57824 42971 24
42971 53106 15
42971 71112 17
53106 99883 39
99883 30030 11
44712 22241 46
22241 60674 14
60674 58910 7
44779 77652 46
77652 36850 8
36850 16352 18
16352 59484 19
16352 9679 20
77652 93976 32
44877 38366 46
45020 93238 46
93238 42546 2
45066 86405 46
45085 80001 46
45196 17029 46
17029 65828 45
65828 67408 22
45255 64974 46
45451 56973 46
45574 64123 46
45646 97766 46
45941 31667 46
45992 77014 46
77014 40929 31
46119 6635 46
46218 87942 46
46335 96944 46
96944 50299 35
46365 30222 46
46714 87379 46
87379 67821 33
67821 16046 36
16046 33707 19
46999 66006 46
