Algorithm: Prim's MST
6307 4485 15
2907 9035 23
2924 2673 23
2673 7747 20
2948 755 23
755 6744 6
755 6865 10
6744 5375 19
5375 9086 10
5375 2696 14
2696 593 1
9086 9949 15
3002 2959 23
3064 4912 23
4912 4969 9
4969 581 8
581 496 20
496 1330 23
3090 1425 23
3133 6135 23
6135 652 13
3254 9322 23
3331 1281 23
3456 6150 23
6150 3350 16
3350 879 3
3533 3861 23
3540 9552 23
3575 7678 23
7678 7713 5
7678 8509 21
8509 8548 7
3616 8767 23
3785 8330 23
3797 9020 23
3803 6839 23
3824 5064 23
3868 5286 23
5286 1470 10
1470 6046 12
5286 6206 21
6206 8325 17
8325 9084 9
3943 5234 23
3983 1083 23
1083 2662 16
4023 5003 23
5003 2612 14
4030 7909 23
4061 7895 23
4113 2125 23
2125 59 10
4149 69 23
4239 6393 23
4259 2971 23
4424 1627 23
4470 6536 23
6536 9630 21
9630 3551 3
3551 5315 20
5315 3757 10
3551 5978 21
9630 7172 21
7172 9317 16
9317 6226 5
6226 3776 16
3757 1789 23
1789 1462 8
4504 5519 23
4621 956 23
4756 1418 23
1418 1749 4
1418 8119 15
1749 7416 16
4775 5199 23
5199 1310 14
4782 3815 23
4803 8462 23
8462 1059 3
5032 7067 23
5089 9170 23
5109 1989 23
5211 48 23
48 2263 2
48 515 12
5222 4251 23
4251 4887 15
5284 6315 23
5312 4831 23
4831 407 23
5502 1832 23
1832 8764 19
5588 6257 23
5638 9112 23
9112 5024 20
5024 5886 6
9112 6063 20
6063 3852 19
5705 7436 23
7436 9667 16
9667 8103 18
9667 9991 21
5725 7166 23
5826 7846 23
7846 9201 2
5861 5210 23
5210 3578 6
3578 2893 6
2893 6065 11
5946 6982 23
6149 5354 23
6258 2451 23
6259 7119 23
6528 9690 23
6660 6704 23
6704 3907 7
3907 1207 10
1207 9477 8
6787 1530 23
1530 2965 15
2965 8140 7
8140 6314 8
2965 4415 18
1530 3648 21
3648 7041 17
6816 6798 23
6798 3019 3
6886 889 23
6981 7953 23
7064 6464 23
6464 6221 4
6221 6783 1
6464 810 7
810 5895 12
7152 4300 23
4300 1562 16
1562 7892 18
7892 5099 13
5099 7127 4
7228 5761 23
7291 6684 23
7475 89 23
89 3962 3
7518 2455 23
2455 7418 9
7565 2339 23
7708 4329 23
7720 8418 23
7777 3047 23
7798 1834 23
7894 4882 23
4882 8470 11
7919 2615 23
8083 7479 23
8148 6079 23
6079 2535 16
8189 9149 23
8257 2522 23
8332 4193 23
4193 6286 10
8388 7371 23
7371 1132 3
1132 2046 13
2046 4628 11
4628 279 10
4628 4566 10
4566 488 12
8404 1990 23
8569 1292 23
1292 1844 8
8715 4095 23
8756 9456 23
8851 8702 23
8702 2719 19
9010 1108 23
9015 2000 23
2000 8452 4
2000 5397 20
9027 6284 23
6284 5335 6
9053 3665 23
9144 6815 23
9228 9955 23
9393 7807 23
7807 4533 8
9458 4958 23
9573 964 23
964 2670 2
2670 6022 1
2670 8505 10
2670 5105 19
964 856 21
856 6007 14
6007 2699 14
2699 4114 17
9577 8685 23
8685 7796 15
7796 9119 6
9591 6085 23
9594 5267 23
5267 2951 20
9855 7804 23
9920 4057 23
51 56 24
56 3935 8
60 8396 24
68 9915 24
9915 8566 1
100 7197 24
118 1987 24
147 3021 24
182 4122 24
227 329 24
314 2121 24
2121 3446 10
2121 825 19
348 6199 24
463 3139 24
593 5111 24
5111 4154 4
4154 3860 19
3860 4377 20
633 46 24
811 6789 24
866 2042 24
870 1270 24
1270 7210 18
878 4455 24
964 1285 24
996 4160 24
1047 8069 24
8069 1841 2
1841 6044 3
6044 9102 3
1134 7757 24
1159 2866 24
2866 2810 23
1190 1845 24
1845 7810 2
1845 6543 22
1197 1077 24
1224 7601 24
7601 6992 19
1229 4907 24
1282 4065 24
4065 2542 8
1328 7785 24
1343 6912 24
6912 9631 19
9631 5049 12
9631 4456 17
1381 8500 24
8500 7117 18
1471 367 24
1509 8071 24
8071 9514 10
8071 7202 15
8071 8532 18
9514 7617 18
1538 4374 24
1561 2676 24
2676 409 2
409 8284 22
1579 1174 24
1174 1673 13
1673 9709 7
1689 9323 24
9323 828 6
9323 1665 9
828 2888 15
2888 6331 13
6331 5297 12
1697 1979 24
1815 2311 24
1821 7732 24
7732 2426 4
2426 4224 10
4224 5936 6
5936 5201 3
5201 9719 10
9719 4939 18
4939 6957 14
6957 993 1
993 682 4
682 9839 24
9839 8015 4
8015 7484 3
7484 8875 8
1855 4304 24
4304 4178 6
4178 7754 11
1917 9463 24
9463 1498 18
1992 785 24
785 3808 4
2017 5029 24
2190 6583 24
2192 465 24
465 4599 12
4599 1631 5
1631 8355 8
2281 5558 24
5558 8984 6
2308 3713 24
2340 1227 24
2460 7342 24
2542 6413 24
2583 7639 24
7639 96 5
7639 3604 15
3604 4487 15
4487 4085 13
2586 8212 24
8212 1857 11
2692 4326 24
2741 1234 24
2787 2932 24
2837 6806 24
3037 4681 24
3113 5842 24
5842 8073 7
3121 3379 24
3167 6747 24
3255 5117 24
3292 1729 24
1729 541 21
541 6243 12
541 1440 17
1440 3382 20
541 9891 22
3374 4744 24
3448 8411 24
3516 9831 24
3517 213 24
213 9980 17
3532 955 24
3562 4166 24
3768 1571 24
1571 5820 4
3799 3483 24
3814 3571 24
3571 4828 4
3848 5216 24
3947 945 24
4050 6048 24
6048 2171 22
2171 5555 3
5555 9377 4
5555 7270 7
7270 52 20
52 4321 16
4105 2800 24
4172 6062 24
4173 3312 24
3312 3534 12
3312 6501 17
6501 7741 18
7741 4875 4
4207 2034 24
2034 6338 21
4311 6812 24
6812 9472 23
4322 2551 24
2551 5193 24
4352 7921 24
4391 1754 24
1754 9926 11
1754 2573 15
2573 4542 5
4542 3321 2
2573 1037 7
1037 7114 7
7114 8704 7
2573 8342 13
3321 772 13
772 1160 2
1160 1335 3
1160 5311 7
1335 4015 12
8704 6072 16
1754 5562 18
8704 7820 20
9926 7014 20
4015 7283 22
7014 7066 22
4407 2677 24
4420 5740 24
4633 7584 24
7584 568 20
4756 1222 24
4772 6034 24
4837 9569 24
4871 4305 24
4876 3689 24
4895 7427 24
4955 7338 24
5002 780 24
780 1192 10
1192 1961 1
1192 4386 23
5086 3189 24
5147 353 24
5148 6483 24
6483 704 4
704 1972 19
5273 7576 24
7576 8647 1
7576 300 19
5448 6105 24
6105 4002 21
5558 673 24
673 4078 11
5592 1995 24
1995 6525 8
5668 5065 24
5792 1766 24
5880 8953 24
8953 9259 9
5947 2760 24
5953 2561 24
6034 6164 24
6084 2515 24
6107 6587 24
6216 6437 24
6243 2184 24
2184 5745 12
5745 1193 10
6304 5507 24
6549 8912 24
6561 7435 24
6641 6908 24
6908 6017 13
6647 4879 24
6698 1152 24
6708 4071 24
6775 9660 24
6845 5420 24
6849 7316 24
7054 9271 24
7127 2737 24
7251 2101 24
7406 9004 24
9004 1927 12
1927 3435 4
3435 9715 13
7454 6914 24
7607 3338 24
7684 8840 24
7735 6793 24
7787 6392 24
7856 2414 24
7887 6565 24
8043 7600 24
7600 9466 20
9466 6522 18
8049 2935 24
8174 7626 24
7626 2945 9
8224 584 24
584 2307 6
584 5900 11
8310 1221 24
1221 5688 22
8331 9464 24
8451 7167 24
8468 4409 24
8537 1217 24
1217 635 4
1217 511 14
8781 9239 24
9239 6855 21
9239 2074 23
8986 5266 24
5266 3866 18
3866 6656 22
9015 7068 24
9029 4433 24
9229 8890 24
8890 5866 18
9269 6576 24
6576 575 13
575 2322 15
9292 6832 24
9318 8870 24
8870 9566 23
9398 3734 24
9467 9286 24
9286 4920 23
4920 6614 6
9475 2304 24
9590 7658 24
9721 7768 24
9766 2402 24
9971 7008 24
7008 4212 4
18 7474 25
48 9471 25
9471 1796 13
67 3731 25
101 9799 25
158 4890 25
440 8971 25
444 5552 25
481 1605 25
550 3269 25
592 2553 25
635 5753 25
644 6191 25
679 7621 25
698 3422 25
757 3936 25
820 3886 25
3886 9490 10
890 5511 25
935 7113 25
7113 2854 6
941 7964 25
986 2373 25
1007 5501 25
1086 6873 25
1178 7881 25
1294 8738 25
1331 2014 25
1336 5367 25
1353 8559 25
8559 5495 1
1457 1482 25
1466 3763 25
3763 5406 22
1571 476 25
1718 1502 25
1502 4549 10
1502 2520 13
1502 1228 17
1228 9364 4
1228 8415 14
9364 7003 17
1774 7880 25
1841 5380 25
1890 8994 25
8994 6637 24
1954 5302 25
1959 6003 25
2109 7543 25
2111 1417 25
1417 1639 17
1639 2599 3
1639 2655 19
2655 7742 18
2599 2744 19
2744 6701 23
2136 5300 25
5300 2301 21
2139 6117 25
6117 4297 3
4297 5530 8
4297 3323 12
3323 8975 19
2307 6429 25
2519 8967 25
2657 393 25
393 4917 9
4917 6920 18
393 5451 21
5451 6487 9
5451 1071 18
1071 1291 3
1291 9405 16
5451 4677 18
2659 9090 25
9090 8787 10
2694 320 25
320 4320 7
320 9098 8
2741 9425 25
3083 7381 25
7381 3076 7
3076 6374 11
3097 411 25
3497 2189 25
3639 9734 25
9734 9617 5
3652 1599 25
1599 4390 17
3687 6546 25
3724 6178 25
3787 2283 25
3817 5718 25
3933 5581 25
4190 8160 25
4195 7906 25
4239 4370 25
4281 4860 25
4400 3182 25
3182 5215 1
5215 5624 5
5624 3546 3
4560 5018 25
4900 3396 25
4972 4450 25
4985 6665 25
5052 3044 25
3044 5635 5
5635 9707 3
5092 5496 25
5238 667 25
667 8896 11
5323 1001 25
5336 9308 25
9308 8810 22
5404 3087 25
5528 5543 25
5601 1573 25
5747 6752 25
5765 6794 25
5807 6559 25
5816 8924 25
5822 6690 25
5878 9438 25
5932 3158 25
3158 7593 15
5969 1246 25
1246 6311 23
5989 1334 25
1334 6771 14
6219 4125 25
4125 8128 2
6335 9083 25
6361 2126 25
2126 4835 23
6406 1728 25
1728 932 17
1728 2432 18
2432 4778 6
6515 5119 25
5119 4729 22
4729 3332 20
4729 8286 24
6591 4492 25
6598 6534 25
6534 9714 11
6644 8667 25
8667 7801 16
6645 2069 25
2069 2746 10
6663 9243 25
6771 7074 25
6860 9736 25
9736 3646 5
3646 9803 5
6920 4909 25
7031 5884 25
5884 6123 22
6123 6008 15
7056 8707 25
8707 2780 21
7581 1199 25
1199 1570 18
1570 3412 20
1570 4685 21
7583 81 25
7591 7181 25
7181 7854 11
7715 5299 25
7719 7697 25
7697 8346 16
7848 3317 25
7882 4364 25
7926 4222 25
8136 8510 25
8188 6378 25
8292 435 25
8420 2645 25
2645 9373 4
9373 6332 20
6332 2590 1
6332 7093 21
9373 5888 22
8424 9599 25
8470 28 25
8694 6742 25
8705 8397 25
8745 8287 25
8287 2873 8
8811 8502 25
9021 7874 25
9062 4809 25
9084 4530 25
4530 7217 25
7217 3196 22
3196 4838 23
9099 4088 25
9317 1981 25
1981 957 13
957 7968 10
957 8472 15
9531 8298 25
9735 5874 25
9739 2076 25
9850 9837 25
9837 4398 25
4398 3918 16
4398 9494 22
9861 8708 25
9863 2091 25
2091 3985 6
9894 9288 25
54 179 26
165 9784 26
9784 8605 13
9784 6773 23
169 2185 26
2185 8552 4
8552 570 2
570 3840 19
3840 116 12
116 8307 19
295 3231 26
366 4524 26
4524 6652 8
6652 9246 8
6652 8278 13
8278 9841 12
8278 5421 13
6652 2488 23
392 5228 26
5228 1804 6
508 1236 26
1236 176 10
538 6005 26
586 7386 26
600 6770 26
6770 1084 3
624 1052 26
670 6570 26
6570 1493 20
692 845 26
845 6302 8
717 6492 26
722 1643 26
1643 2153 11
775 9216 26
776 1356 26
861 9402 26
862 8679 26
882 1783 26
932 8381 26
8381 9016 23
1126 6341 26
1154 2007 26
2007 5873 15
5873 6077 7
5873 1659 14
1167 9618 26
1230 4639 26
1349 5676 26
1354 7523 26
1409 603 26
1438 205 26
1491 5334 26
5334 5550 25
1495 3518 26
1522 8242 26
1573 2466 26
1603 8400 26
1780 1060 26
1898 9017 26
2028 2191 26
2191 4903 11
2285 8700 26
2332 7631 26
7631 5768 17
2387 2819 26
2408 8909 26
2566 4846 26
2669 5343 26
5343 649 16
2709 5078 26
5078 7971 22
7971 8547 12
2744 5400 26
2873 3944 26
2874 9829 26
2938 404 26
2963 562 26
2964 1188 26
1188 6872 11
3044 2909 26
2909 9452 7
2909 3318 18
3318 9898 3
3279 2582 26
3286 3210 26
3371 9012 26
3372 7564 26
3391 5108 26
3424 5804 26
5804 838 25
838 604 14
3477 6352 26
6352 397 19
3479 388 26
3565 1644 26
1644 4343 3
4343 6926 8
3567 7966 26
3638 6573 26
6573 1608 7
1608 3988 10
1608 4442 22
4442 3301 7
3301 4165 16
4165 7973 12
7973 5291 5
7973 8918 6
3647 607 26
607 8792 1
8792 5960 22
5960 7309 24
7309 7509 7
3654 9136 26
3747 6408 26
6408 681 4
6408 9959 13
6408 9848 21
9848 942 2
3802 8351 26
3831 2724 26
2724 6255 7
3866 2651 26
2651 7314 6
3866 2975 26
3955 5534 26
3994 5867 26
4228 6730 26
4233 1696 26
1696 9363 21
1696 8386 25
8386 9814 24
9814 4914 7
4345 3706 26
3706 216 26
4399 3792 26
4475 7920 26
4480 865 26
865 7394 3
7394 4252 4
865 5775 5
4252 7857 7
4555 8172 26
4622 7577 26
7577 9940 20
4628 9383 26
4700 2228 26
4778 9289 26
4843 8429 26
8429 6626 14
4887 9791 26
4919 9875 26
4992 6751 26
5007 4167 26
5017 1239 26
1239 7958 4
1239 194 6
194 8608 12
8608 108 8
1239 1351 24
1351 8231 8
5190 3699 26
5232 9838 26
9838 7424 7
7424 1850 16
5336 3591 26
5424 3589 26
5554 9138 26
5894 5271 26
5899 8328 26
6039 1940 26
6178 4144 26
6285 4836 26
4836 1122 7
6327 9248 26
6500 7829 26
6536 884 26
6564 5770 26
6570 1835 26
6673 2082 26
6966 9374 26
9374 2892 24
7002 8162 26
8162 5351 8
7102 7710 26
7129 8796 26
7331 2910 26
7473 8613 26
7505 3045 26
7681 8897 26
7852 6288 26
6288 6526 16
6526 8436 8
8436 812 13
7891 2772 26
8268 6264 26
6264 8689 24
8314 1528 26
8333 7017 26
8382 8829 26
8393 7430 26
7430 2974 3
8449 8720 26
8505 9575 26
8511 1142 26
1142 5359 7
8700 1919 26
8718 2244 26
2244 2090 12
2090 2336 12
8908 339 26
339 3729 20
3729 6781 15
9009 4537 26
4537 6578 13
9168 5933 26
5933 4582 8
9246 8928 26
9429 3125 26
9665 2131 26
9748 6586 26
9784 9331 26
9896 4943 26
1 3519 27
45 4808 27
52 9720 27
93 1088 27
120 7090 27
7090 4644 21
4644 6387 2
4644 1315 25
137 7513 27
171 3661 27
190 676 27
204 2161 27
2161 2711 8
249 7234 27
7234 2229 20
287 7304 27
374 8177 27
415 5407 27
5407 4286 2
560 7353 27
7353 3455 26
744 5578 27
5578 4556 8
4556 4946 8
4946 4264 1
4946 4511 13
806 340 27
340 4507 7
813 9184 27
9184 1930 22
884 6724 27
904 4014 27
4014 4641 4
1074 632 27
632 3844 9
1128 4121 27
1138 4126 27
1268 3794 27
1317 5582 27
5582 6756 7
1319 4303 27
4303 4854 16
1326 5715 27
1390 2236 27
1407 9903 27
1586 777 27
1600 505 27
505 7431 6
1643 8727 27
8727 7363 15
7363 5540 12
5540 7485 9
7485 8114 22
1653 908 27
908 1441 3
908 3691 12
3691 2647 7
2647 7414 5
2647 3708 12
908 4787 14
1441 4853 15
3691 4069 17
1797 5687 27
1929 4194 27
1987 3884 27
2020 8488 27
8488 2012 14
2224 4359 27
2229 3493 27
2431 2634 27
2536 1399 27
2570 6609 27
2574 8629 27
2699 3402 27
2727 6093 27
2811 2044 27
2044 2382 22
2976 6521 27
3000 2728 27
3004 4206 27
4206 9349 16
4206 9914 23
3279 774 27
3433 5645 27
5645 6200 19
3467 6019 27
3708 5155 27
5155 8808 3
8808 7374 5
7374 5425 11
5425 4465 16
3816 4645 27
4645 307 14
4006 4384 27
4290 2610 27
2610 6848 3
2610 1404 17
4559 8805 27
4751 4839 27
4860 9827 27
9827 7100 5
7100 486 21
486 6269 24
4975 6204 27
5019 5293 27
5053 1590 27
1590 7361 3
7361 4714 6
5176 4414 27
5192 3508 27
5233 9350 27
5453 7842 27
5537 1058 27
1058 8315 20
5541 4904 27
4904 8828 22
5552 8282 27
5630 7624 27
5902 2845 27
2845 991 3
5914 8567 27
6017 4940 27
4940 9157 9
9157 5154 1
9157 6364 15
5154 2371 27
6142 2643 27
6152 6563 27
6186 8357 27
6195 1215 27
6212 6232 27
6289 9518 27
6491 8825 27
6515 1429 27
6855 5585 27
6920 9541 27
9541 4340 21
7017 5483 27
7250 6319 27
6319 8672 14
8672 7884 13
8672 6523 15
7884 3138 22
7257 2430 27
2430 7246 23
7323 8673 27
8673 8529 22
7444 3605 27
3605 3730 6
7553 8085 27
7576 969 27
969 8159 27
8159 6340 25
7614 9576 27
7687 1119 27
7754 5361 27
5361 3213 15
5361 3071 19
3071 6224 10
6224 3782 7
3071 5976 24
5976 7204 5
7819 3629 27
7876 10 27
10 2237 8
10 421 16
7928 9242 27
9242 9110 1
7936 9765 27
8006 5649 27
8014 3264 27
8219 525 27
525 1489 18
8284 3539 27
3539 1725 14
8389 835 27
8499 8550 27
8660 5218 27
8675 3134 27
3134 3498 14
3498 9873 9
8782 5016 27
8808 7142 27
8878 9479 27
9479 8736 11
8918 7413 27
9020 9441 27
9040 5714 27
9045 7888 27
9093 3347 27
9114 475 27
9134 6389 27
9213 6182 27
9246 6061 27
6061 3758 16
3758 8459 15
9253 5849 27
9253 6241 27
9352 5205 27
5205 8842 24
9484 9107 27
9594 9218 27
9218 4253 14
295 7922 28
343 2329 28
355 7184 28
7184 9267 15
9267 1496 11
419 5982 28
616 5309 28
654 7878 28
673 5082 28
5082 7986 13
5082 7731 16
5082 1914 17
722 4988 28
861 2088 28
896 6235 28
6235 7399 23
987 2872 28
2872 596 10
1224 4500 28
1235 5253 28
1248 545 28
545 8848 14
1260 3169 28
1436 3031 28
1455 8313 28
1522 1900 28
1639 5906 28
1667 7691 28
1712 6238 28
1739 4886 28
1742 5497 28
1842 1567 28
1958 4163 28
4163 6450 5
4163 3556 12
4163 9206 19
9206 7302 17
6450 1198 25
1198 9294 18
9294 8265 17
2049 5952 28
2342 1274 28
2416 699 28
2475 1049 28
2533 8950 28
2580 2917 28
2583 8564 28
8564 9011 2
8564 3541 20
3541 3009 9
2612 1703 28
2672 1030 28
1030 8976 19
2979 3355 28
3355 1869 2
3014 7934 28
3043 3846 28
3846 950 10
950 402 9
950 4841 21
950 8324 21
950 4739 24
3104 9673 28
3106 5097 28
5097 3197 6
3127 3856 28
3856 1776 11
3194 2532 28
3335 2808 28
3397 6010 28
3561 3282 28
3282 8748 10
8748 1902 6
3577 3570 28
3737 6436 28
6436 4947 20
3747 6087 28
3786 7322 28
7322 9886 4
3932 3784 28
3784 3651 20
3651 2483 21
4039 7504 28
4045 8139 28
4100 4608 28
4234 2836 28
4274 4833 28
4319 4801 28
4801 1658 19
4380 9381 28
9381 8635 2
4479 1370 28
1370 6878 22
6878 3979 8
3979 9337 25
4535 5208 28
5208 7451 2
5208 7268 13
4557 7734 28
4574 5773 28
4615 9117 28
4755 2867 28
4963 3032 28
3032 261 14
3032 2474 14
2474 6778 8
6778 3351 13
261 9142 26
4968 9900 28
4978 1512 28
1512 9641 3
5043 5594 28
5209 4653 28
5355 9983 28
5388 6846 28
5560 6439 28
5620 3656 28
3656 469 13
5961 7519 28
7519 794 15
5984 5465 28
5990 6792 28
5992 6165 28
6165 9560 1
9560 2589 15
6042 3198 28
3198 8061 2
3198 8095 24
6123 7060 28
6508 6157 28
6534 6271 28
6271 7299 22
7299 9782 4
6600 8113 28
6758 5106 28
6775 1068 28
6869 786 28
6886 5780 28
6972 9092 28
7127 9446 28
7206 3950 28
7232 1433 28
7349 6074 28
6074 5371 14
7431 6351 28
7643 8390 28
7698 4063 28
7780 2625 28
2625 7335 9
7857 6838 28
7883 9041 28
9041 4328 16
8113 231 28
8143 4994 28
8163 9953 28
8351 1325 28
8706 5025 28
5025 8534 19
9125 4427 28
9242 7907 28
9473 5150 28
5150 7472 23
9596 3221 28
9663 4902 28
9729 2315 28
9748 2106 28
9763 6179 28
6179 1628 27
1628 648 18
1628 3211 20
9797 2792 28
2792 2857 5
2857 6721 2
9799 5093 28
9818 2740 28
9873 8826 28
79 177 29
220 430 29
328 891 29
891 1421 5
1421 3679 16
3679 310 6
891 3835 27
365 284 29
374 2752 29
375 6844 29
428 4505 29
599 5087 29
716 341 29
867 2720 29
879 7944 29
975 7385 29
1007 5221 29
1024 1271 29
1289 9148 29
9148 8607 14
1332 7775 29
7775 2215 12
2215 1286 14
1351 6691 29
6691 9701 7
1487 8656 29
1549 1123 29
1688 5949 29
5949 8881 14
1705 4215 29
1766 1827 29
1845 3513 29
1912 4360 29
2022 2642 29
2642 8211 12
8211 8987 18
8211 6620 25
6620 9622 20
2218 7776 29
2740 707 29
2867 2222 29
2222 1454 5
2869 6572 29
6572 2097 24
2913 1693 29
2923 2257 29
3115 6608 29
3149 1560 29
3196 9822 29
9822 3901 2
9822 2165 20
2165 9315 27
9315 6104 15
6104 2864 8
6104 4495 20
3202 8369 29
8369 9570 11
8369 2767 12
3771 4310 29
4310 3740 24
3815 3259 29
3821 8970 29
3834 5841 29
5841 680 18
680 7419 1
680 4376 2
5841 3509 26
3509 8374 3
680 5487 29
3946 4413 29
3987 3478 29
3478 5923 17
3478 2039 27
4220 9674 29
4247 9121 29
4320 4785 29
4420 2349 29
2349 980 9
4422 5136 29
4552 6681 29
4774 459 29
459 8232 15
4810 4632 29
4851 2843 29
4953 9974 29
9974 7912 15
5030 7159 29
5055 5741 29
5552 7547 29
5733 7495 29
5761 5022 29
5022 7269 11
5813 9680 29
9680 6502 10
6027 9501 29
6048 5854 29
6056 7380 29
6322 8806 29
6392 5197 29
5197 8053 3
6446 4269 29
4269 8570 26
6622 3186 29
6721 2470 29
6972 9181 29
6974 1284 29
1284 688 24
688 2949 16
688 9788 16
6981 2799 29
2799 3528 21
3528 6102 2
3528 7050 8
6996 2140 29
7054 8966 29
8966 7812 6
7172 9147 29
7190 1778 29
7245 6970 29
7346 6746 29
7530 7476 29
7909 1984 29
7935 8623 29
8623 8900 10
8623 6444 11
8127 8885 29
8885 7278 8
8885 2103 10
8459 2491 29
8499 9759 29
8850 6163 29
6163 2919 22
8856 8394 29
8394 3495 18
9022 8440 29
9223 5535 29
9418 2898 29
2898 4115 1
9475 2032 29
2032 8215 6
8215 7043 28
9821 6299 29
9886 3496 29
9957 7526 29
345 7126 30
7126 2569 22
2569 2182 2
2569 1403 19
581 927 30
927 8487 1
758 5998 30
5998 7230 15
812 4139 30
821 2064 30
1156 9409 30
1171 9632 30
1407 5707 30
1518 3053 30
1533 9187 30
1568 9141 30
1571 5999 30
5999 8678 2
5999 1817 28
1635 7941 30
1684 9559 30
1787 740 30
740 8261 16
740 8783 29
1791 3334 30
1879 3399 30
3399 8946 29
1898 7511 30
1948 7258 30
1979 4344 30
1992 2325 30
2022 7455 30
2034 9150 30
9150 3222 22
2083 3635 30
3635 6143 11
3635 3327 12
2104 3368 30
2106 5644 30
2120 3249 30
2131 9442 30
2393 8618 30
2439 5260 30
5260 5057 14
2452 3395 30
2510 153 30
2568 3750 30
3750 7235 5
3750 3512 8
2593 9755 30
2599 7609 30
2685 5858 30
2738 3903 30
2784 6867 30
2848 3360 30
2877 7745 30
3051 8309 30
3071 5836 30
3125 1619 30
3176 5372 30
3192 2003 30
3196 197 30
197 1358 9
1358 1099 14
3210 6557 30
3282 1978 30
3286 3806 30
3494 9982 30
3567 2384 30
3569 7199 30
3613 2588 30
4025 6385 30
6385 5275 25
5275 7641 20
4095 992 30
992 6290 24
4121 1342 30
4175 1231 30
4556 7057 30
4644 5377 30
4737 8521 30
4747 6129 30
4770 3462 30
4784 6929 30
4904 6020 30
5040 5520 30
5520 7195 1
5520 3451 6
5047 8847 30
5089 1868 30
5262 9571 30
5306 2476 30
2476 3614 11
2476 8604 11
3614 414 17
5334 5054 30
5054 6263 22
6263 9946 29
5436 6836 30
5541 6732 30
5706 3582 30
5772 5533 30
5533 7608 26
7608 6028 1
6028 7727 5
7608 2806 5
6014 7009 30
7009 9028 15
6214 7540 30
7540 8636 16
7540 7885 28
7885 7481 20
7481 203 28
6496 1415 30
6923 7879 30
6930 6936 30
7269 394 30
394 9965 8
7320 3365 30
7489 8370 30
7768 3993 30
7866 9461 30
7981 9737 30
9737 6144 18
8056 9751 30
8678 9768 30
9208 8337 30
9547 1416 30
9549 6514 30
9571 4619 30
9624 7296 30
7296 9025 18
9626 6937 30
9732 187 30
9885 1151 30
9964 9598 30
228 4927 31
320 6901 31
325 9324 31
600 8610 31
8610 9135 21
9135 2381 29
628 1578 31
709 1504 31
724 7689 31
7689 5788 1
5788 6713 28
916 7728 31
7728 336 6
7728 5494 30
1219 8844 31
1294 7391 31
1299 1307 31
1313 226 31
1324 6171 31
6171 6601 8
6601 4529 25
4529 5903 20
4529 9644 29
1343 6267 31
1455 151 31
1535 8379 31
8379 1139 27
1139 8746 13
1139 3900 22
1705 1675 31
1816 9621 31
1908 7566 31
7566 6643 2
7566 4466 16
4466 8830 6
8830 9290 1
9290 3373 16
9290 1620 25
1620 1477 25
2246 5658 31
2291 1582 31
2351 4423 31
2358 9941 31
2464 798 31
2770 6555 31
2809 791 31
791 2539 1
2539 1444 27
3098 6399 31
3106 8985 31
8985 6613 6
3397 7629 31
3405 6760 31
3415 2071 31
3435 6545 31
3439 7158 31
3470 1098 31
3500 1186 31
3502 651 31
3682 6784 31
3694 6488 31
3704 4133 31
3962 2037 31
4044 436 31
4207 8733 31
4479 4725 31
4886 6925 31
6925 8822 10
4923 8514 31
5075 656 31
656 3407 3
5099 7959 31
5222 4643 31
4643 286 2
286 2716 25
5239 7387 31
5266 3429 31
5752 5041 31
5759 7667 31
5852 1598 31
1598 2700 18
5938 8419 31
5993 9111 31
9111 4011 17
4011 6167 6
9111 2365 19
2365 2656 26
2656 4745 26
6425 6103 31
6103 4763 6
6599 8038 31
6655 3401 31
6955 5904 31
7009 6828 31
7064 7388 31
7271 2623 31
2623 4093 27
7271 5837 31
7693 6018 31
7723 5348 31
8001 2364 31
8013 1494 31
1494 2306 7
8186 9403 31
8193 8883 31
8465 6915 31
8775 4294 31
8870 5084 31
9091 4353 31
9441 5161 31
5161 1469 1
49 1395 32
74 3700 32
173 4832 32
188 479 32
487 6468 32
542 1755 32
1755 4760 8
4760 2776 27
2776 6411 8
6411 7409 5
1755 4856 30
590 4967 32
697 6818 32
768 7755 32
7755 5713 25
925 5603 32
1105 1536 32
1536 1794 8
1794 8005 6
1119 9962 32
9962 6184 12
1195 6452 32
1288 6023 32
1293 8024 32
1329 8032 32
1471 4263 32
1570 2211 32
1651 610 32
1799 6983 32
1968 3340 32
1994 159 32
2038 6082 32
2138 8414 32
2258 7811 32
2280 4638 32
2283 5059 32
2492 8641 32
2627 9524 32
2821 2682 32
2682 7993 11
3162 5839 32
5839 7240 27
7240 2494 5
3192 5151 32
5151 2389 23
3284 5391 32
5391 9313 1
5391 6862 3
3310 5251 32
3357 2833 32
3456 4153 32
3645 1822 32
3982 3913 32
4361 4019 32
4418 6381 32
4476 6661 32
4595 5651 32
4795 3597 32
4833 2350 32
5073 6398 32
5245 719 32
719 266 4
5337 5264 32
5264 6382 19
6382 1751 18
1751 2122 12
2122 5010 21
5528 1772 32
1772 7402 18
5585 3188 32
5621 4647 32
5746 6405 32
5764 3905 32
5802 3048 32
3048 6799 7
5877 84 32
84 157 7
5877 857 32
5893 3420 32
5901 4283 32
4283 7154 32
5955 8125 32
6003 9493 32
9493 8991 24
6019 3359 32
3359 2458 2
3359 4604 24
6026 3917 32
6089 5944 32
5944 4454 15
6095 6791 32
6116 7905 32
